Description,Price,Rating,ReviewCount,Url
ADISA Women's Sling Bag,₹495,4.0 out of 5 stars,"2,083",https://www.amazon.com/ADISA-SL5013-black-women-girls/dp/B07DVM41CW/ref=sr_1_180?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-180
Boldfit Waist Bag for Men Travel Bag for Men Chest Bag for Men Travel Fanny Pack for Men Waist Bag for Women Side Bag for Men Travel Accessories / Pouch / Hand Purse. Mobile Bag / Money Bag - Black,₹399,4.9 out of 5 stars,275,https://www.amazon.com/Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=sr_1_181?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-181
"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",₹899,3.7 out of 5 stars,762,https://www.amazon.com/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_182?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-182
"Pop It Bag Unicorn Shape Sling Bag Crossbody Bag for Kids, Pop It Bag for Girls, Pop It Fidget Toy Shoulder Bag, Fidget Purse for Kids Stress Relief Toys, Multicolor Random Collection",₹249,3.7 out of 5 stars,192,https://www.amazon.com/Unicorn-Crossbody-Shoulder-Multicolor-Collection/dp/B09N74VDY7/ref=sr_1_183?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-183
"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop 25 L Travel Bag for Women and Men Gifts, Dark Grey","₹2,049",4.4 out of 5 stars,"3,186",https://www.amazon.com/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_184?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-184
"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant)",₹299,4.1 out of 5 stars,"7,623",https://www.amazon.com/Step-Backpack-Small-Water-Repellant/dp/B088X9M73T/ref=sr_1_185?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-185
"AirCase C26 13.3 Inch/14 Inch Messenger Laptop Bag with Shoulder Strap, Water resistant, Handle and 2 Multi Utility Compartments (Black)",₹949,4.1 out of 5 stars,"2,562",https://www.amazon.com/AirCase-Messenger-13-Inch-14-Inch-MacBook/dp/B07WS6HTHY/ref=sr_1_186?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-186
The Clownfish Water Resistant Polyester Unisex Business Travel Laptop Backpack,"₹3,099",4.2 out of 5 stars,3,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjk2NjQzMTY2ODEyNTY1OjE2NzUzMjQ0MjE6c3BfbXRmOjIwMTE1MjkwMzgwMjk4OjowOjo&url=%2FClownfish-Resistant-Polyester-Business-Backpack%2Fdp%2FB09RWSCBV2%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324421%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
The House of Tara Beige Canvas Casual Travel College Office Dual Compartment 18 litres Laptop Backpack for Men and Women (HTBP 138_Beige),"₹1,470",4.1 out of 5 stars,79,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjk2NjQzMTY2ODEyNTY1OjE2NzUzMjQ0MjE6c3BfbXRmOjIwMDc4NzU3MTc2MzA1OjowOjo&url=%2FHouse-Rugged-Unisex-Laptop-Backpack%2Fdp%2FB01MU76ZVF%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324421%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Gear Alphamount 45L Water Resistant Trekking Travel Rucksack for Men,Women - Black Yellow",₹849,4.0 out of 5 stars,318,https://www.amazon.com/Gear-Alphamount-Trekking-Black-Yellow-RKSALPAMT0112/dp/B097KFYPCG/ref=sr_1_189?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-189
HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"₹1,519",4.1 out of 5 stars,"3,683",https://www.amazon.com/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_190?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-190
Okami Wolf unisex-adult ZenPack Laptop Messenger Bag With USB Fast Charger and RFID Protection ( Black),"₹3,499",4.4 out of 5 stars,36,https://www.amazon.com/Okami-Wolf-unisex-adult-Messenger-Protection/dp/B0B7521SSD/ref=sr_1_191?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-191
Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4 out of 5 stars,423,https://www.amazon.com/Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_192?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-192
"House of Quirk Electronics Accessories Organizer Bag, Universal Carry Travel Gadget Bag for Cables, Plug and More, Perfect Size Fits for Pad Phone Charger Hard Disk - Dark Blue",₹499,4.3 out of 5 stars,"6,463",https://www.amazon.com/House-Quirk-Electronics-Accessories-Organizer/dp/B07MMGBD1J/ref=sr_1_193?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-193
wooum Water Resisitance Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Blue,₹328.70,4.0 out of 5 stars,575,https://www.amazon.com/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_194?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-194
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,₹999,4.4 out of 5 stars,"2,267",https://www.amazon.com/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_195?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-195
Tabelito® Laptop Bag For Men and women Briefcase 15.6 Inch (39.6 cm) Messenger Side Shoulder Travel bags for mens Water Resistant gifts office bag for men,₹549,3.8 out of 5 stars,"1,404",https://www.amazon.com/Tabelito-Office-Laptop-Briefcase-Women/dp/B08FL584Z4/ref=sr_1_196?crid=2M096C61O4MLT&keywords=Bags&qid=1675324421&sprefix=ba%2Caps%2C283&sr=8-196
COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Maroon College Bag,"₹1,181",4.2 out of 5 stars,"1,347",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjk2NjQzMTY2ODEyNTY1OjE2NzUzMjQ0MjE6c3BfYnRmOjIwMDkwNjQ0Nzk5NTA2OjowOjo&url=%2FCosmus-Casual-Backpack-Charger-College%2Fdp%2FB09HX54TGF%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324421%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"uppercase Medium 17 Ltrs Vegan Leather (14.6 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)","₹1,600",4.0 out of 5 stars,108,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjk2NjQzMTY2ODEyNTY1OjE2NzUzMjQ0MjE6c3BfYnRmOjIwMDYzNzg0NDU4Mzk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_198_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324421%26sprefix%3Dba%252Caps%252C283%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"uppercase 22 Ltrs Large (14.6 inch) Laptop Backpack 2900EBP1 Bucket Outdoor 3x more water repellent sustainable bag with Rainproof zipper & Detachable organizer for Men, Women, Boys and Girls , 750 Days warranty","₹1,600",4.5 out of 5 stars,21,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjMxMTU5NDIzMTQzODgyOjE2NzUzMjQ0MjM6c3BfYXRmX25leHQ6MjAwOTc2MTIyMzE4OTg6OjA6Og&url=%2Fuppercase-resistant-sustainable-Rainproof-Detachable%2Fdp%2FB0BC48NDJP%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324423%26sprefix%3Dba%252Caps%252C283%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
KobSook New Generation Stylish Digitally Printed Art Canvas Laptop BackPack with Multipurpose Pouch,₹856,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjMxMTU5NDIzMTQzODgyOjE2NzUzMjQ0MjM6c3BfYXRmX25leHQ6MjAxMTI5NDM5MTkwOTg6OjA6Og&url=%2FKobSook-Generation-Digitally-BackPack-Multipurpose%2Fdp%2FB0BSNGQNTF%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324423%26sprefix%3Dba%252Caps%252C283%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"LuvLap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",₹549,4.3 out of 5 stars,516,https://www.amazon.com/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_195?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-195
American Tourister Polypropylene Hard 68 cms Luggage- Suitcase(LG4 (0) 08 002_Iron Grey),"₹2,899",4.0 out of 5 stars,152,https://www.amazon.com/American-Tourister-Polypropylene-LG4-08/dp/B0BB2LX7LW/ref=sr_1_196?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-196
Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Polyester Navy),₹979,4.0 out of 5 stars,903,https://www.amazon.com/Half-Moon-Travelling-Compartment-Polyester/dp/B09CGZ2W28/ref=sr_1_197?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-197
"Genie Camellia School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",₹701.49,4.2 out of 5 stars,"2,863",https://www.amazon.com/Genie-Ltrs-School-Backpack-CAMELLIA17SBPIN/dp/B07QHMKHWH/ref=sr_1_198?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-198
Gear Campus1 22L Water Resistant School Bag/ College Bag/ Backpack For Men/Women-Black Royalblue,₹649,4.3 out of 5 stars,"3,831",https://www.amazon.com/Gear-Black-Casual-Backpack-BKPCMPUS10110/dp/B00Z9427SK/ref=sr_1_199?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-199
DEIN KLEIDER Nylon Cross Body Travel Mobile Pouch Sling Messenger Bag for Women,₹259,4.2 out of 5 stars,"1,329",https://www.amazon.com/Kleider-Nylon-Travel-Mobile-Messenger/dp/B08V5B5G14/ref=sr_1_200?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-200
"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",₹599,4.1 out of 5 stars,"3,400",https://www.amazon.com/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KRL8B/ref=sr_1_201?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-201
"Storite PU Leather 14 inch Laptop Messenger Organizer Bag/Shoulder Sling Office Bag for Men & Women – (37x 27x7 cm,Light Brown)",₹999,4.0 out of 5 stars,"1,531",https://www.amazon.com/Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2/ref=sr_1_202?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-202
XDDESIGN Trailwalker Business Multi Purpose Travel Backpack Laptop Bag,"₹3,199",4.2 out of 5 stars,5,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjMxMTU5NDIzMTQzODgyOjE2NzUzMjQ0MjM6c3BfbXRmOjIwMDcxODczMzY0OTk4OjowOjo&url=%2FXDDESIGN-Trailwalker-Business-Travel-Backpack%2Fdp%2FB09DPP72Y3%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324423%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
The Clownfish Fusion Series 27 litres Laptop Backpack for 15.6 Inch Laptops (Mustard),"₹1,199",4.3 out of 5 stars,239,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjMxMTU5NDIzMTQzODgyOjE2NzUzMjQ0MjM6c3BfbXRmOjIwMTE0Mzg4MTU0NTk4OjowOjo&url=%2FClownfish-Fusion-Backpack-Laptops-Mustard%2Fdp%2FB07NDVJW44%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324423%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
PALAY Women's Small Cross-Body Phone Bag Stylish PU Leather Mobile Cell Phone Holder Pocket Purse Wallet Sling Bag Mini Shoulder Bags,₹784,4.3 out of 5 stars,"1,040",https://www.amazon.com/PALAY%C2%AE-Crossbody-Mobile-Leather-Shoulder/dp/B09GYGRB56/ref=sr_1_205?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-205
Kuber Industries Rexine Lightweight Travel Toiletry Bag Shaving Kit with Carrying Strap (Grey) 54KM4283,₹244,4.1 out of 5 stars,17,https://www.amazon.com/Kuber-Industries-Lightweight-Toiletry-Carrying/dp/B0B45QRYHY/ref=sr_1_206?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-206
Lino Perros Sling bag,₹829,4.2 out of 5 stars,596,https://www.amazon.com/Lino-Perros-Womens-Sling-Black/dp/B07B4FBQ3X/ref=sr_1_207?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-207
POLICE Backpack for Men Casual Laptop Bag Office / Travel / College 30 Ltr Hedge Polyester - Black,"₹1,399",4.2 out of 5 stars,"5,141",https://www.amazon.com/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_208?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-208
NETTIE Cotton Carry Bag with Strap and Drawstring for Yoga Mat- Big Size,₹198,4.1 out of 5 stars,978,https://www.amazon.com/NETTIE-Cotton-Carry-Strap-Drawstring/dp/B08LBT1R9J/ref=sr_1_209?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-209
Lavie Women's Medium Mamo Dome Sling Bag | Ladies Purse Handbag | Crossbody Sling Strap,₹658,4.0 out of 5 stars,"1,372",https://www.amazon.com/Lavie-Spring-Summer-Womens-Sling/dp/B081KGQ3M4/ref=sr_1_210?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-210
Lino Perros leatherette Tote Bag,"₹1,123",4.3 out of 5 stars,"2,533",https://www.amazon.com/Lino-Perros-Womens-Tote-Pink/dp/B07JN9G66H/ref=sr_1_211?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-211
Mi Business Casual 21L Water Resistant Laptop Backpack (Blue),₹999,4.4 out of 5 stars,"6,047",https://www.amazon.com/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_212?crid=2M096C61O4MLT&keywords=Bags&qid=1675324423&sprefix=ba%2Caps%2C283&sr=8-212
"Wenger CITY TRAVELER Laptop Backpack for 16 Inch Laptop & 12 Inch Tablet Pocket, Doubles as an overnighter in Black (16 Litre)-blend of style & function, Swiss designed, 606490","₹7,450",4.5 out of 5 stars,77,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjMxMTU5NDIzMTQzODgyOjE2NzUzMjQ0MjM6c3BfYnRmOjIwMDU4MTQzODc0Mjk4OjowOjo&url=%2FWenger-Black-Laptop-Backpack-606490%2Fdp%2FB07QJGLHH5%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324423%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
URBAN TRIBE Rumble Laptop Backpack For Men & Women,"₹2,398",4.1 out of 5 stars,51,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjMxMTU5NDIzMTQzODgyOjE2NzUzMjQ0MjM6c3BfYnRmOjIwMTA0MTQwMjY0MTk4OjowOjo&url=%2FUrban-Tribe-Rumble-Laptop-Backpack%2Fdp%2FB09XDW5LWD%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324423%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"uppercase Medium 20 Ltrs Casual (14.6 inch) Laptop Backpack 2000EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,000",4.0 out of 5 stars,16,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM1NjEzNDQ2OTIyNzAxOjE2NzUzMjQ0MjU6c3BfYXRmX25leHQ6MjAwOTc2MTIyMzE1OTg6OjA6Og&url=%2Fuppercase-Backpack-2000EBP1-repellent-sustainable%2Fdp%2FB0B8NX7SXR%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324425%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"uppercase Medium 21L Quilted Laptop Backpack 2500EBP2 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,400",5.0 out of 5 stars,5,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM1NjEzNDQ2OTIyNzAxOjE2NzUzMjQ0MjU6c3BfYXRmX25leHQ6MjAxMDIyMjc5MjkzOTg6OjA6Og&url=%2Fuppercase-Backpack-2500EBP2-repellent-sustainable%2Fdp%2FB0BNVXG27V%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324425%26sprefix%3Dba%252Caps%252C283%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
TULMAN Canvas Travel Sling Bag Cross Body One side Shoulder College Bag for Men & Women - 30 x 13 x 26 CM - Olive Green,₹799,4.1 out of 5 stars,366,https://www.amazon.com/TULMAN-Stylish-Messenger-Shoulder-Bag/dp/B07Q74QLHT/ref=sr_1_211?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-211
Mi Business Casual 21L Water Resistant Laptop Backpack (Blue),₹999,4.4 out of 5 stars,"6,047",https://www.amazon.com/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_212?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-212
The Clownfish Trident Series Laptop Briefcase 15.6 inch Laptop Bag Messenger Bag (Dark Brown),"₹1,819",4.4 out of 5 stars,236,https://www.amazon.com/Clownfish-Trident-Laptop-Briefcase-Messenger/dp/B079HZJTK2/ref=sr_1_213?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-213
"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",₹989,4.2 out of 5 stars,78,https://www.amazon.com/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGXXR5/ref=sr_1_214?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-214
Nivia 5177RD Polyester String Bag (Red),₹193,4.0 out of 5 stars,250,https://www.amazon.com/Nivia-5177RD-Polyester-String-Bag/dp/B07NNJKQQY/ref=sr_1_215?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-215
Dein Kleider Nylon Sling Cross Body Utility Travel Office Business Messenger one Side Shoulder Bag for Men and Women,₹349,4.1 out of 5 stars,431,https://www.amazon.com/Kleider-Utility-Business-Messenger-Shoulder/dp/B09RQNP9KT/ref=sr_1_216?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-216
"Amazon Brand - Solimo Cricket Kit Bag, Black",₹899,4.4 out of 5 stars,38,https://www.amazon.com/Amazon-Brand-Solimo-Cricket-Black/dp/B08J8L13V5/ref=sr_1_217?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-217
Aristocrat Spark 53cm Polyester Small Red Duffle Bag,"₹1,099",4.3 out of 5 stars,59,https://www.amazon.com/Aristocrat-Spark-Polyester-Small-Duffle/dp/B0B6CF261N/ref=sr_1_218?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-218
HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Black),₹841,4.1 out of 5 stars,"6,538",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM1NjEzNDQ2OTIyNzAxOjE2NzUzMjQ0MjU6c3BfbXRmOjIwMTEzODM0Mjk5MTk4OjowOjo&url=%2FHEROZ-Harbour-Backpack-Resistant-Notebook%2Fdp%2FB0912FXS3R%2Fref%3Dsr_1_219_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324425%26sprefix%3Dba%252Caps%252C283%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DAGHKR430JFM4U
"Bennett Laptop Bag for Menं & Women 15.6 inch, 35 L Water Resistant Bag Laptop Apple / Dell / Lenovo / Asus / Hp / Samsung / Mi / MacBook / Ultrabook / Thinkpad / Ideapad / Surfacepro (Blue)",₹512,4.0 out of 5 stars,347,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM1NjEzNDQ2OTIyNzAxOjE2NzUzMjQ0MjU6c3BfbXRmOjIwMTE1ODI3ODUxMzk4OjowOjo&url=%2FBennett-15-6-inch-Repellent-Backpack-ben_cas_blue%2Fdp%2FB09WZKB54G%2Fref%3Dsr_1_220_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324425%26sprefix%3Dba%252Caps%252C283%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Artistix 25 ltrs (30 cms)backpack(Talon_40cm_black),₹999,4.3 out of 5 stars,"2,760",https://www.amazon.com/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_221?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-221
Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,₹999,4.4 out of 5 stars,"1,631",https://www.amazon.com/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_222?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-222
Tabelito® Basic Laptop Bag Sleeve Case Cover Pouch for 15.6 Inch(39.6cm) Laptop Apple / Dell / Lenovo / Asus / Hp / Samsung / Mi / MacBook / Ultrabook / Thinkpad / Ideapad / Surfacepro (Blue),₹299,4.2 out of 5 stars,"1,820",https://www.amazon.com/Tabelito%C2%AE-Basic-Laptop-Sleeve-Surfacepro/dp/B09NDTCZ4N/ref=sr_1_223?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-223
Shalimar Reusable Grocery/Multipurpose Bags (Blue/Green) (16 x 15 x 5 Inch) - Pack of 2,₹48.21,,,https://www.amazon.com/Shalimar-Reusable-Grocery-Multipurpose-Green/dp/B097J7KCL4/ref=sr_1_224?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-224
F Gear Trail Sports Waist Bag (Marpat ACV Camo),₹560,4.4 out of 5 stars,932,https://www.amazon.com/F-Gear-Trail-Marpat-ACV-Camo/dp/B08NYJGHM6/ref=sr_1_225?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-225
"Amazon Basics - Laptop Backpack/Travel Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Stylish Design","₹1,859",1.0 out of 5 stars,1,https://www.amazon.com/Amazon-Basics-Stylish-Backpack-Laptop/dp/B09W4WRV5Q/ref=sr_1_226?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-226
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),₹239,3.7 out of 5 stars,"10,949",https://www.amazon.com/DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/ref=sr_1_227?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-227
